file,title,entityType,runtimeSeconds,synopsis,rating_count,rating,en_type,en_url,sdh_sub_lang,url,dir
658_MFA,M.F.A.,Movie,5525.0,"Francesca Eastwood gives a breakout performance as an art student who is sexually assaulted at a party. After struggling to receive any support from her college to find justice and cope with her trauma, she impulsively confronts her attacker - a decision that has deadly repercussions. As she tracks down fellow rape survivors, an unlikely vigilante is born.",296.0,4.1,sdh,https://cf-timedtext.aux.pv-cdn.net/d75f/2c11/7b37/4916-b395-705eaa2249dd/96ed3631-6e84-4663-96a4-d8e33a6d2f7f.dfxp,en-us,https://cf-timedtext.aux.pv-cdn.net/d75f/2c11/7b37/4916-b395-705eaa2249dd/96ed3631-6e84-4663-96a4-d8e33a6d2f7f.dfxp,com
659_Vikram_Vedha,Vikram Vedha,Movie,8406.0,"Vikram, a pragmatic policeman, and his partner Simon are on the hunt to capture Vedha. When Vedha voluntarily surrenders, he offers to tell Vikram a story, throwing Vikram's life into disarray.",38.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/fe9c/f031/ad8e/41b7-aef2-169b74748951/e8ea0d06-b3e4-48d7-990a-626d9d958557.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/fe9c/f031/ad8e/41b7-aef2-169b74748951/e8ea0d06-b3e4-48d7-990a-626d9d958557.ttml2,com
65_National_Lampoons_The_Legend_of_Awesomest_Maximus,National Lampoon's The Legend of Awesomest Maximus,Movie,5456.0,"From the director of Revenge of the Nerds comes this outrageous sword and sandals spoof! Horny King Looney of Troy sends slacker general Awesomest Maximus to maintain peace with rival King Erotic of Greece. But when Prince Orlando, who's more into fashion than fighting, steals the King's wife Ellen to be his BFF, it's war!",252.0,3.7,sdh,https://cf-timedtext.aux.pv-cdn.net/2cec/f0a1/0cba/4773-a1dd-7ae01b6bb25e/cab0c233-122b-41da-8730-4cbebb6724ff.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/2cec/f0a1/0cba/4773-a1dd-7ae01b6bb25e/cab0c233-122b-41da-8730-4cbebb6724ff.ttml2,com
663_The_Bishops_Wife,The Bishop's Wife,Movie,6617.0,An angel in human form enters the life of a bishop in order to help him build a new cathedral and repair his fractured marriage.,3194.0,4.9,sdh,https://cf-timedtext.aux.pv-cdn.net/e7b7/178d/5186/4af5-a40f-a5accbf93c54/bc5914fc-dfb3-4a47-a7ad-2f9b15b2af00.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e7b7/178d/5186/4af5-a40f-a5accbf93c54/bc5914fc-dfb3-4a47-a7ad-2f9b15b2af00.ttml2,com
665_House,House,Movie,5524.0,"Horror novelist Roger Cobb is a man on the edge, reeling from his recent divorce, haunted by the mysterious disappearance of his young son, and struggling with his new book about his traumatic experiences in Vietnam. But when he moves into the strange house left to him by his late aunt, Roger's precarious sanity comes under siege by nightmares.",676.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/190b/30eb/2cca/4c08-bf88-069f7d61317a/9836f59d-93a0-425b-99a1-65c834f66716.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/190b/30eb/2cca/4c08-bf88-069f7d61317a/9836f59d-93a0-425b-99a1-65c834f66716.ttml2,com
666_Beneath_Hill_60,Beneath Hill 60,Movie,7344.0,"The extraordinary true story of Oliver Woodward. It's 1916 and Woodward must tear himself from his new young love to go to the mud and carnage of the Western Front. Deep beneath the German lines. Woodward and his secret platoon of Australian tunnelers fight to defend a leaking, labyrinthine tunnel system packed with enough high explosives to change the course of the War.",861.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/1b04/870c/9731/44ea-ba9c-3d18abd1c770/8e9a59e7-3ba3-4eca-96f6-2732b09820db.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/1b04/870c/9731/44ea-ba9c-3d18abd1c770/8e9a59e7-3ba3-4eca-96f6-2732b09820db.ttml2,com
667_Sonata,Sonata,Movie,6804.0,"Grzegorz, diagnosed as an autistic child, lives in his hermetic world, unable to establish contact with others. When he turns fourteen, it turns out that the cause of isolation is not autism, but hearing loss, which hides great musical talent.",8.0,4.1,subtitle,https://cf-timedtext.aux.pv-cdn.net/ecf4/fa8e/faba/4f17-967d-94124bfc4fd6/8e3de94e-1761-4c8a-b404-5176257eb4a9.ttml2,,,com
668_White_As_Snow,White As Snow,Movie,6746.0,"Claire, a young woman of great beauty, arouses the uncontrollable jealousy of her stepmother Maud, who goes so far as to plan her murder. Rescued at the last moment by a mysterious man who takes her in on his farm, Claire decides to remain in the village, a decision that will awaken the emotions of its inhabitants. One, two, and soon seven men will fall under her spell!",33.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/55f4/c5c6/61e1/408a-bfdf-2705769ad5db/3c4f6c5b-223b-4967-a4ad-4f3b1b8eb25b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/55f4/c5c6/61e1/408a-bfdf-2705769ad5db/3c4f6c5b-223b-4967-a4ad-4f3b1b8eb25b.ttml2,com
669_Division_III_Footballs_Finest,Division III: Football's Finest,Movie,5886.0,"Bad coach Rick Vice, a redneck psycho with a suspect record, is hired to turn around the worst team in college football's lowest division.",622.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/f941/585e/064d/4806-8636-a4b5003fb0cb/13422657-1785-4097-bea0-b7d5ea37d617.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/f941/585e/064d/4806-8636-a4b5003fb0cb/13422657-1785-4097-bea0-b7d5ea37d617.ttml2,com
66_Shortcut,Shortcut,Movie,4841.0,A group of five classmates is trapped inside their school bus after a mysterious creature invade the road. Time runs and every passing minute decreases their survival chances against the constant threats of that unknown entity.,832.0,3.7,sdh,https://cf-timedtext.aux.pv-cdn.net/3393/9a55/9510/4038-983b-c06589e57ed2/fb811aee-a9f8-4b06-9f95-db680ff9681f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3393/9a55/9510/4038-983b-c06589e57ed2/fb811aee-a9f8-4b06-9f95-db680ff9681f.ttml2,com
677_Shivaay,Shivaay,Movie,9229.0,"Shivaay, the father of a young girl who went missing from the streets of Bulgaria, defies all odds and exposes the child trafficking mafia. But will his efforts help him find his own daughter who is being forced into the horrific trade? How will a mountaineer from the foothills of the Himalayas fight against the powerful Russian mafia, in the quest to rescue his beloved daughter?",62.0,3.4,,,,,com
680_The_Pagan_King,The Pagan King,Movie,6871.0,"On his deathbed, the reigning king bestows power to an unexpected heir who must find the strength within himself to unite his people against the violent crusades that threaten their freedom.",633.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/5613/22cb/f9a1/4e5a-8b9a-9e20937549fe/9b1fb68f-0821-4d7b-a971-21b66b498705.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/5613/22cb/f9a1/4e5a-8b9a-9e20937549fe/9b1fb68f-0821-4d7b-a971-21b66b498705.ttml2,com
682_Sea_Ghost,Sea Ghost,Movie,5656.0,"A top secret drilling platform in the Gulf of Mexico raises a dormant alien creature from the depths. Once loose, the creature goes on a murderous rampage.",29.0,2.9,sdh,https://cf-timedtext.aux.pv-cdn.net/3f9d/8e17/2768/43cd-8090-a928246890b0/14819beb-c4b1-4d00-bdd4-d514b362fbd6.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3f9d/8e17/2768/43cd-8090-a928246890b0/14819beb-c4b1-4d00-bdd4-d514b362fbd6.ttml2,com
684_Cradles_for_Cash,Cradles for Cash,Movie,5193.0,"After her newborn baby is stolen from the hospital, a woman must go to great lengths to get her child back.",20.0,3.1,sdh,https://cf-timedtext.aux.pv-cdn.net/3d5a/d85b/d288/4749-b86f-22510ea9782c/54b5abd5-9504-4118-8cac-4342b465544b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3d5a/d85b/d288/4749-b86f-22510ea9782c/54b5abd5-9504-4118-8cac-4342b465544b.ttml2,com
686_Hide_Away,Hide Away,Movie,4833.0,"Hide Away follows the story of a successful businessman (Josh Lucas, Sweet Home Alabama, The Firm) attempting to resurrect his life. Entering an idyllic harbor as a broken and haunted man, he buys and boards the dilapidated sailboat Hesperus.",190.0,3.5,sdh,https://cf-timedtext.aux.pv-cdn.net/e774/8ac2/e0c6/48cc-96a9-502156a7c1a5/9e8869e8-98da-46d0-8026-eb10ef35366e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e774/8ac2/e0c6/48cc-96a9-502156a7c1a5/9e8869e8-98da-46d0-8026-eb10ef35366e.ttml2,com
687_Double_Dragon,Double Dragon,Movie,5761.0,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",723.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/651f/f204/3620/4931-93c4-8f991fef4051/9a11369e-582d-4555-bc75-1941b6c7d59e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/651f/f204/3620/4931-93c4-8f991fef4051/9a11369e-582d-4555-bc75-1941b6c7d59e.ttml2,com
689_Son_of_the_South,Son of the South,Movie,6337.0,"A grandson of a Klansman comes of age in the deep south and joins the Civil Rights Movement. From executive producer Spike Lee and based on Bob Zellner's autobiography, ""The Wrong Side of Murder Creek""",2233.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/e4d6/f68c/f160/420d-a86a-9ef88b9346b4/3b3baca9-380f-4cb6-b924-ae0ef9cba40e.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/e4d6/f68c/f160/420d-a86a-9ef88b9346b4/3b3baca9-380f-4cb6-b924-ae0ef9cba40e.ttml2,com
696_Pungo__A_Witchs_Tale,Pungo - A Witch's Tale,Movie,6115.0,A burned-out ex-Navy SEAL and an emotionally-damaged firefighter work together as handymen in rural Virginia. Things turn surreal when a renovation job becomes a journey to another world to rescue their client from a witch bent on revenge.,126.0,2.8,sdh,https://cf-timedtext.aux.pv-cdn.net/3190/541e/853d/4d66-8c59-85a9f895d18a/1e5f079b-7df6-4eb2-8771-02d673c9557f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3190/541e/853d/4d66-8c59-85a9f895d18a/1e5f079b-7df6-4eb2-8771-02d673c9557f.ttml2,com
69_Memories,Memories,Movie,6805.0,"Three anime stories from the director of Akira! 1. Magnetic Rose. Alone on a mysterious ship in deep space, she waits. She will be the undoing of unsuspecting travelers. 2. Stink Bomb. A junior scientist gets the flu, and decides to try out some newly developed pills. 3. Cannon Fodder. A day in the life of a family in a small city, where there is only war.",623.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/ba6b/af8e/77ec/487e-bd9e-7849bafc9888/13c7a98d-6c1f-4627-8584-2562ffe47666.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/ba6b/af8e/77ec/487e-bd9e-7849bafc9888/13c7a98d-6c1f-4627-8584-2562ffe47666.ttml2,com
6_M3GAN,M3GAN,Movie,6114.0,"A roboticist working on a life-like toy android named M3GAN takes in her orphaned niece. She pairs the two up, trying to solve for both issues...and it does not go as planned.",1938.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/526a/4f26/0681/4bef-a26f-27a6a138c912/c09af765-6ea7-4b5c-9c2d-2e1eb937ca6b.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/526a/4f26/0681/4bef-a26f-27a6a138c912/c09af765-6ea7-4b5c-9c2d-2e1eb937ca6b.ttml2,com
702_The_Set_Up,The Set Up,Movie,6289.0,A former drug smuggler and a confident artist gets more than she bargains for when she is hired by a down on his luck businessman to assist with his scheme to marry a wealthy heiress. Things quickly take a turn for the worse as she realizes that there is more to the scheme than meets the eye.,7.0,4.5,sdh,https://cf-timedtext.aux.pv-cdn.net/4876/0dde/b452/4783-a7df-572fd91513e9/42454182-eba5-4832-a997-4a4f04f4d01d.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/4876/0dde/b452/4783-a7df-572fd91513e9/42454182-eba5-4832-a997-4a4f04f4d01d.ttml2,com
705_Paranormal_Activity_4,Paranormal Activity 4,Movie,5232.0,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",5024.0,4.3,sdh,https://cf-timedtext.aux.pv-cdn.net/1f4c/9b39/66a5/4512-8a20-e78072b69eb0/dffb1b9a-b1ba-4be2-ba92-9ef241a49b2c.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/1f4c/9b39/66a5/4512-8a20-e78072b69eb0/dffb1b9a-b1ba-4be2-ba92-9ef241a49b2c.ttml2,com
706_Get_a_Job,Get a Job,Movie,4965.0,"Miles Teller, Anna Kendrick, and Bryan Cranston lead this all-star comedy about the hilarious attempts of a recent college grad, his girlfriend, and their friends to find work.",1037.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/a8ef/0133/de99/47ef-9cd9-2a531207b2fe/11c1bb3d-6c11-48b4-9a56-7e7e89ebec10.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/a8ef/0133/de99/47ef-9cd9-2a531207b2fe/11c1bb3d-6c11-48b4-9a56-7e7e89ebec10.ttml2,com
708_School_Spirits,School Spirits,Movie,5307.0,A girl relocates to a small town only to find it inhabited by ghosts. A struggle against a bad spirit ensues to keep the town's children safe.,160.0,3.6,sdh,https://cf-timedtext.aux.pv-cdn.net/3f75/a0ac/2397/4ff9-970f-4ecbf1af1995/70fd63c1-d0b1-4b48-9a14-df86892326d5.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/3f75/a0ac/2397/4ff9-970f-4ecbf1af1995/70fd63c1-d0b1-4b48-9a14-df86892326d5.ttml2,com
709_Hideout,Hideout,Movie,6860.0,"After a botched robbery, four criminals evade the police at a remote farmhouse. They quickly learn the real horror is the home's residents.",670.0,3.4,sdh,https://cf-timedtext.aux.pv-cdn.net/8a29/c9ec/66a8/4472-8ddf-f663e865d733/ac9c2254-6305-4447-b6aa-37f184116b2f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8a29/c9ec/66a8/4472-8ddf-f663e865d733/ac9c2254-6305-4447-b6aa-37f184116b2f.ttml2,com
70_Gleaming_The_Cube,Gleaming The Cube,Movie,6031.0,"The  interest of Brian,  is his skate-board,  his adoptive brother, a Vietnamese boy, is studious and staid. One day he comes into contact with a fellow countryman, who deals with assistance to the Vietnamese who are fighting against the communist regime. But the drug and food trade hides an arms trade. Discovered the traffic, the boy is killed. Then the brother sets out in search of the killers.",1292.0,4.7,sdh,https://cf-timedtext.aux.pv-cdn.net/0ee6/7f86/2ef9/49a3-b1cf-b165449134d1/701ea914-6dca-4a6a-b7ec-92591b1d8055.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/0ee6/7f86/2ef9/49a3-b1cf-b165449134d1/701ea914-6dca-4a6a-b7ec-92591b1d8055.ttml2,com
710_Gospel,Gospel,Movie,6237.0,"A group Afro-Colombians, socially diverse, all â€œdown on their luckâ€, accompany a successful singer as extras in a GOSPEL choir. The â€œextrasâ€ are treated more like a â€œsettingâ€ than as human beings. Due to cost limitations, these choir extras are being excluded from going on a national tour. Now empowered, they will fight tooth and nail to assert their status and importance in the show.",0.0,0.0,subtitle,https://cf-timedtext.aux.pv-cdn.net/017b/c717/1c2d/4f33-871e-a60ea4c172bc/fc3a9ba3-6f16-4621-98c1-412d468d9bc7.ttml2,es-co,https://cf-timedtext.aux.pv-cdn.net/5c03/aa9b/c517/4688-9021-395f1c2bfa85/432a1215-f131-4438-9cc5-aae22eca3fda.ttml2,com
711_Allure,Allure,Movie,6302.0,"During her job as a house cleaner, Laura bonds with an unhappy teenager, Eva. Their mutual attraction escalates as Laura convinces Eva to run away. During their time together, both must unearth certain truths to find their own way. Official Selection Toronto International Film Festival 2017",100.0,3.4,sdh,https://s3.amazonaws.com/aiv-prod-timedtext/fd26/0372/207c/46c0-b509-287116162d55/87b4e966-c5ab-414e-9455-f06f0be92ea9.ttml2,en-us,https://s3.amazonaws.com/aiv-prod-timedtext/fd26/0372/207c/46c0-b509-287116162d55/87b4e966-c5ab-414e-9455-f06f0be92ea9.ttml2,com
713_Queen_Marie,Queen Marie,Movie,6604.0,"Devastated by the First World War and plunged into political controversy, Romania's every hope accompanies its queen on her mission to Paris to lobby for international recognition of its great unification at the 1919 peace talks. Based on a true story.",363.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/c62c/111c/a096/4fcc-a50b-23afc1679429/7610575d-8b4e-4623-b672-1beca9818dff.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/c62c/111c/a096/4fcc-a50b-23afc1679429/7610575d-8b4e-4623-b672-1beca9818dff.ttml2,com
715_Hellbox,Hellbox,Movie,7106.0,"The Knights of the Holy Brotherhood discovered an ancient box which legend claimed contained a piece of hell. They vowed to keep its contents hidden from those who would try and exploit it, but the curse within can not be contained! Today, a conspiracy unfolds that entwines a group of college girls, a psychiatrist, and a couple. Will their sanity prevail in the struggle to save their souls?",27.0,2.6,sdh,https://cf-timedtext.aux.pv-cdn.net/25bf/7f72/6761/4517-ba9f-fb9f1b6ba6f0/1e47cef2-43e5-40c3-b721-bc8f0242f908.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/25bf/7f72/6761/4517-ba9f-fb9f1b6ba6f0/1e47cef2-43e5-40c3-b721-bc8f0242f908.ttml2,com
717_Maharshi,Maharshi,Movie,10626.0,"Rishi, a millionaire businessman, returns to his homeland, where he becomes the champion of poor and downtrodden farmers. Directed by Vamsi Paidipally, Maharshi features Mahesh Babu and Pooja Hegde in central roles.",196.0,3.8,sdh,https://cf-timedtext.aux.pv-cdn.net/de43/4762/fb3c/4ed3-b37e-4cc657397853/43ec77d7-8751-465a-95f7-67b8ecea71fe.ttml2,te-in,https://cf-timedtext.aux.pv-cdn.net/817e/ba01/a5fd/40bc-890e-a9f43ae02fc7/f249de48-53ae-4ae7-a11d-d77f24b82e80.ttml2,com
718_Run_Boy_Run,Run Boy Run,Movie,6438.0,"""Run Boy Run"" is a compelling film based on true events, which is empowering as well as exciting and inspiring to old and young viewers alike.",371.0,4.6,sdh,https://cf-timedtext.aux.pv-cdn.net/a77f/dbfd/680a/44a6-a310-625c60ffa669/c3ac0f1b-129e-4f3e-ad4c-54683059813f.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/a77f/dbfd/680a/44a6-a310-625c60ffa669/c3ac0f1b-129e-4f3e-ad4c-54683059813f.ttml2,com
720_I_Want_You_Back,I Want You Back,Movie,7024.0,"Peter (Charlie Day) and Emma (Jenny Slate) thought they were on the precipice of lifeâ€™s biggest moments â€“ marriage, kids, and houses in the suburbs â€“ until their respective partners dumped them. Horrified to learn that the loves of their lives have already moved on, Peter and Emma hatch a hilarious plan to win back their exes with unexpected results. Â ",938.0,4.0,sdh,https://cf-timedtext.aux.pv-cdn.net/8928/1c51/f019/4b60-b36a-b9193e9336ab/590f88c9-8353-4b7b-a78c-4aa41cf66e85.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/8928/1c51/f019/4b60-b36a-b9193e9336ab/590f88c9-8353-4b7b-a78c-4aa41cf66e85.ttml2,com
722_The_Dirty_3rd_Next_Generation,The Dirty 3rd: Next Generation,Movie,6400.0,"Twenty years after the incarceration of his son, ""Street"" has graduated from drug kingpin to legitimate businessman when his trusted street soldier comes home from prison and his long lost grandson shows up unexpectedly in Houston.",142.0,4.4,sdh,https://cf-timedtext.aux.pv-cdn.net/bc3b/9a09/8b09/47dc-b421-34e36cc55bf7/f9a678b0-f5f4-4ef6-a525-f997d661abf3.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/bc3b/9a09/8b09/47dc-b421-34e36cc55bf7/f9a678b0-f5f4-4ef6-a525-f997d661abf3.ttml2,com
723_Hot_Tub_Time_Machine_2,Hot Tub Time Machine 2,Movie,5967.0,"When Lou (Rob Corddry), who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob (Clark Duke) and Nick (Craig Robinson) fire up the time machine again to save their friendâ€¦",6814.0,4.2,sdh,https://cf-timedtext.aux.pv-cdn.net/c69c/f3a4/012c/4534-8b2c-b1d3fb5b694c/62a1163c-a4df-4116-ae4f-0509cc9b90df.ttml2,en-us,https://cf-timedtext.aux.pv-cdn.net/c69c/f3a4/012c/4534-8b2c-b1d3fb5b694c/62a1163c-a4df-4116-ae4f-0509cc9b90df.ttml2,com
